,bact_name,4-hydroxystyrene,p-hydroxyphenylacetate,phenyllactate,azelate,sebacate,myristic acid,dodecanedioic acid,palmitic acid,tetradecanedioate,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,nervonic acid,docosapentaenoic acid ,lithocholic acid,chenodeoxycholate,deoxycholic acid,7-ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,urobilin,sphingosine,cholesterol,cholestenone,beta-sitosterol,propionate,alanine,oxalate,lactate,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,uracil,proline,alpha-ketoisovalerate,caproic acid,valine,succite,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,aspartate,malate,adenine,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,histidine,orotate,imidazolelactate,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,tyrosine,homovanillate,sorbitol,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,pantothete,cystine,pentadecanoate,pseudouridine,deoxyinosine,inosine,lactose,lithocholate,glycocholate,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,nicotinic acid,pyroglutamic acid,pipecolic acid,hydroxyproline,creatine,isoleucine,asparagine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,glutamine,lysine,glutamate,triethanolamine,pyridoxamine,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,trimethyllysine,kynurenic acid,N-acetylglutamic acid,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA,pantothenate,carnosine,anserine,2-deoxyadenosine,thiamine,atenolol,diacetylspermine,sphinganine,phytosphingosine,bilirubin,urobilin*
10,Anaerostipes_caccae,0.014588698,0.008242554,0.011007951,-0.022430666,-0.012652237,-0.012258582,-0.025535472,-0.022959523,-0.020590162,-0.021743186,-0.042774588,-0.0022024105,-0.004165333,0.027082639,-0.022570327,0.0059878244,-0.003345069,-0.023034723,0.03321294,0.026522132,0.033652235,0.0013851094,0.03976378,0.00034959844,0.018588187,-0.00012937695,-0.0037168595,0.03310678,0.013851882,0.021465585,0.015257396,-0.023344755,-0.019441642,0.014052234,-0.00046259502,0.018636173,-0.026963389,0.033364136,0.02724797,-0.00547206,0.01970643,0.0039282795,0.017591406,0.0013802163,-0.0041049654,0.024216084,-0.0011988037,-0.00020956388,0.009748126,0.007359534,0.01497628,0.014102988,-0.013405837,0.017646557,-0.009465973,0.008956714,0.03067986,0.0015212304,-0.010373622,0.009861225,0.0010495504,0.012843069,0.013525153,0.012755733,-0.008214493,0.0016961762,-0.0064887274,0.01570384,0.0016060551,0.020825291,-0.019521251,0.008828077,-0.007842154,0.020052094,-0.016744716,0.010759426,-0.014649066,-0.020311546,-0.00040803198,-0.008252274,-0.00096591504,-0.0003312994,0.002302714,0.0023456928,0.017479772,0.010872982,0.009380693,0.0023790963,-0.00665451,0.00927228,0.010522691,-0.012753073,0.013322159,0.008583473,-0.007383478,0.010245591,-0.014379795,-0.0103936745,-0.0143916225,-0.0069766967,0.019648986,0.0017203783,-0.016872987,0.011435683,0.013087491,-0.005384502,0.00042780265,-0.0010947475,0.025876997,0.0071109817,0.011956586,0.005413019,0.022163026,-0.018259566,-0.009575116,0.007729505,0.01075441,0.01099234,-0.008530553,-0.0018234407,0.0016416374,0.009899453,-0.0011367621,-0.0004844493,0.012663275,0.0061665736,-0.0059587825,0.019407844,0.00730556,0.024163388,-0.0022619695,0.0022328696,0.005143657,0.01250663,0.011065755,0.011916799,0.0032290015,0.009235014,-0.0055277376,-0.0020758668,0.012830008,-0.011057263,-0.020928977,0.0056159887,0.02312689,0.011077987,0.01563772,0.007501755,0.0039641815,-0.012065411,-0.01245456,0.0021453672,0.008239499,0.0096581355,-0.004509217,-0.009565582,0.0085668005,-0.0012371498,0.0059556607,0.0042310334,-0.00042256527,0.01657345,0.010053278,0.021352325,-0.026202776
11,Anaerostipes_hadrus,0.009429459,0.022696204,0.008829289,-0.00958048,-0.005260193,-0.0077639217,-0.014802972,-0.0076822205,-0.021387013,-0.016470421,-0.02185112,-0.0070256107,-0.010273098,0.0037272307,0.00031173188,0.00420909,-0.0073947,-0.00046905447,0.00059004145,-0.0020077056,0.019406311,-0.01932577,0.0031341421,0.0017816003,0.013135463,0.0028473274,-0.012217889,0.018953994,0.0109597705,-0.0023362096,0.0027338073,0.0070580305,0.0022650647,0.0014861788,-0.0012481749,0.012264898,-0.013154223,0.0022337174,0.0005030979,-0.012905716,-0.0022943516,0.023278039,0.0055862917,0.01650004,-0.013065648,0.016241932,0.011114383,-0.0040245038,0.009745541,0.011328786,-0.0011373247,0.0049273157,0.00093258807,0.011301684,0.005397937,0.007880317,-0.015559384,0.017820947,-0.0010109923,0.011248175,0.010339341,-0.0007686504,0.007357859,0.006673298,0.01244176,-0.011668266,0.010173434,0.012830527,0.009931686,0.0041429843,-0.0061286683,0.0053748153,-0.0024354344,0.011609115,-0.009287292,0.0048870635,0.0017515377,-0.0056684483,0.011508294,-0.011317432,-0.0068790372,0.008575579,0.007177751,-0.0055996967,0.009936788,0.009055601,-0.018474635,-0.0038638124,-0.0034287104,-0.005671873,0.010033562,0.015037179,0.010248926,0.0061611678,-0.0004798714,0.0103466585,-0.0069966204,-0.01242427,-0.018921755,0.018492099,0.008838238,-0.0053620483,0.007515794,-0.005116112,-0.008915145,0.008912405,0.011024032,0.002404342,0.008417961,0.0065197153,0.006497496,0.020459121,0.024589514,-0.006029095,0.012670066,0.015398191,0.0036243657,0.02213561,-0.011420654,0.016113488,-0.004673327,0.0004153598,-0.0057419054,-0.0035846694,0.00733276,0.0050547314,-0.01188851,0.0023350897,0.011061636,0.010238186,0.01161049,0.018173305,0.02538454,0.008770322,0.00018434774,0.0048483517,-0.0013720739,-0.00022049654,-0.014565192,0.015338701,-0.014263234,-0.020389665,0.0030320818,0.013701423,0.014839322,-0.0044607474,0.0055054827,0.024155132,0.0049431855,-0.002071656,-0.018479161,-0.0024054265,-0.0040131574,0.0062105577,0.018842025,-0.025185304,-0.007787521,0.009310428,0.01657086,0.017830528,0.016101371,0.006154279,0.020659216,-0.004997745,-0.013836844
12,Anaerostipes_unclassified,0.004593309,0.018380746,0.00061099225,-0.011652399,-0.013456239,0.002091963,-0.013076106,-0.006020272,-0.00029485824,-0.012257835,-0.00882065,0.0063803657,0.0050510373,0.022339448,-0.011693745,0.0062032305,0.005375683,-0.01923327,0.023268351,0.019678237,0.01742179,-0.0071106977,0.026148662,-0.023611408,0.01855205,-0.023274155,-0.019655067,0.020036297,0.019620663,-0.0013874377,-0.008330848,-0.009226212,-0.0142386295,0.0052705347,0.010580304,0.0002736937,-0.023168813,0.011889397,0.015183746,-0.012204949,0.012113178,0.003069911,0.019639812,0.013217806,0.009314933,0.026719943,0.010997158,0.010720857,0.013919349,0.005870307,0.012108182,0.010489616,-0.011762904,0.020580444,0.010030701,0.012932222,0.021974735,-0.010712041,-0.016698778,0.014235338,0.00517469,0.017742086,0.018582903,0.015111041,0.003549636,0.0037239308,-0.0051162834,0.0005809211,0.004273979,0.00511633,-0.009916141,0.013510797,0.008021015,0.017482867,-0.0027411887,0.0052195643,-0.014752907,-0.02045517,0.0007129254,0.0033619844,0.005109508,0.0033012533,0.014666115,0.0053045033,0.021649366,0.017797621,0.00781889,0.016564336,-0.0069894255,0.018635496,0.00966948,-0.0041361735,0.018821549,0.015510156,0.009132997,0.009234553,-0.011298585,-0.0043314393,-0.009565483,-0.012446786,0.023772268,-0.0014435505,-0.012019281,0.016132997,-0.0009059359,0.0010526099,0.011655624,-0.0011276864,0.014799581,-0.017597867,0.016110733,0.01830112,0.018928425,0.0021193973,-0.000309144,0.014383828,0.019867491,0.01674635,0.0011544315,-0.0077467263,0.006957623,-0.0021278635,0.0054713055,0.010278033,0.01618822,0.011868931,0.0023293528,0.020399537,0.015619984,0.019569272,0.0050099962,0.007480624,0.012413356,0.0100909425,-0.0028989965,0.014144364,0.012662219,0.011709523,-0.0066162418,-0.012852577,0.016088871,-0.0027860985,-0.0013480007,0.007497038,0.014364311,0.012004038,0.01867511,0.011124312,0.015301333,-0.010207491,-0.008972989,0.008723656,0.002908692,0.019721823,-0.009290185,-0.006051943,0.003097222,0.017296845,0.0023787934,0.0050014826,0.004254878,-0.00012820239,0.007575451,0.007766787,-0.018077392
13,Anaerotruncus_colihominis,0.014830474,-0.011157933,0.019315505,0.02011467,0.030286996,-0.018389322,0.0014278134,-0.025193699,-0.029413046,-0.02472624,-0.05104468,-0.03367907,-0.032251697,0.0015512052,-0.021783374,-0.015908841,-0.028280564,-0.01189579,0.0058418745,0.005005625,0.0045894915,0.008278669,0.011716937,0.047137443,-0.03520751,0.03702229,0.046746474,-0.017171193,-0.044974122,0.05748038,0.042701114,-0.002059502,0.0010911856,0.012771143,-0.042611685,0.025144747,0.018496322,0.0031220606,0.007681087,0.047162402,0.0023409291,0.019690167,0.0149905775,-0.012813627,-0.030960176,0.009549585,-0.037640553,-0.029348465,0.01505121,0.022628546,0.020994365,0.03828827,0.01689211,0.013373233,-0.034670956,0.014141158,0.046555605,0.0132172825,0.009901356,-0.021175,0.027738988,0.004299816,0.010647971,0.010988538,0.0022689984,-0.0101104705,0.007818807,0.048327632,-0.048070144,-0.006263975,-0.0013013562,0.022862155,-0.008994071,0.021573532,-0.049867608,0.023678645,0.0095354915,0.0037820148,0.019780833,-0.023951361,-0.028994285,0.021689722,-0.03902631,-0.017970484,0.0078102034,0.0046406914,0.025843041,0.00031575293,0.033703092,-0.03515465,0.01896964,0.0177977,0.011780969,0.008128457,-0.036379054,0.018081237,0.029007522,-0.00077944575,-0.04520463,0.010409082,0.006070776,0.012849739,-0.033642236,-0.010419275,0.04586725,0.013433813,0.004527509,0.007436112,0.013578063,0.049228203,-0.02780032,-0.016482957,0.00041360472,-0.04347436,-0.035514623,0.0065865554,-0.028886287,-0.024058245,-0.046995215,0.0019433242,-0.012089196,0.035502728,-0.05259296,-0.044224564,0.013807314,0.008765589,-0.02088236,-0.0022858232,-0.00802817,-0.012731901,0.009860846,-0.0050821835,-0.012466001,0.010974437,0.03677844,0.009592168,0.00550941,0.015330771,-0.011303811,0.035056297,-0.02211919,-0.024507625,-0.03558283,-0.0046592928,0.0216241,-0.028683234,-0.013387624,-0.01694218,-0.027928017,-0.040147804,-0.0027634054,0.0006012018,0.030145654,-0.03357516,0.001557772,-0.037006456,-0.02770494,-0.005444614,0.024628196,-0.025097437,-0.0489076,0.040564302,-0.039515823,-0.015796587,0.014698207
14,Anaerotruncus_unclassified,-0.039503746,-0.051348794,-0.020894203,0.057140417,0.048194934,0.011247676,0.054708578,0.024647167,-0.0008759268,0.044720486,0.0232624,-0.047683563,-0.044687063,-0.06981859,0.02072408,-0.04629481,-0.05017553,0.04133627,-0.06455523,-0.063009396,-0.060867656,0.03073431,-0.061466865,0.034342777,-0.07086397,0.027376905,0.056834396,-0.056187358,-0.06365587,-0.0027297237,0.0059489137,0.034643084,0.02808625,-0.031255998,-0.03480769,-0.021155773,0.0770517,-0.03304463,-0.05934011,0.06517076,-0.04010635,-0.021431528,-0.04255279,-0.06416639,-0.038645305,-0.047575463,-0.040976156,-0.045853864,-0.03634753,-0.017716406,-0.030787334,-0.019110588,0.041867,-0.04656908,-0.0428131,-0.03953601,-0.0040675895,0.0051279254,0.043508515,-0.0654106,-0.022612995,-0.044696793,-0.04431891,-0.030911036,-0.033509538,0.033557147,-0.0123561835,0.024018466,-0.04251213,-0.035353497,0.038705114,-0.039564364,0.0031999932,-0.02451608,-0.006053699,-0.00063402497,0.037894253,0.03971056,-0.021780323,-0.013313553,-0.03999015,-0.01670905,-0.03333861,-0.03712779,-0.04859098,-0.04599862,0.004947436,0.012678119,0.04615338,-0.03146782,-0.034129728,0.00885121,-0.041463442,-0.028668687,-0.030918045,-0.026725369,0.06081516,0.036598776,0.010201204,0.0077066696,-0.051456995,0.045199774,-0.0048264954,-0.053019375,0.055159517,-0.012586351,-0.010204705,0.00065936847,-0.04217484,0.032866806,-0.043649636,-0.06663158,-0.04630815,-0.040093392,-0.0155023625,-0.05733882,-0.047295667,-0.075331524,-0.025913902,0.0065002935,-0.034944333,0.011869707,-0.010272647,-0.039786793,-0.03894371,-0.03602769,-0.026333783,-0.034302417,-0.046383966,-0.044579364,-0.015327282,-0.033409853,-0.060995266,-0.036801122,0.03102242,-0.039128207,-0.038475588,-0.012292696,0.011902421,0.028630229,-0.032376412,-0.0148412045,-0.01032926,-0.058040515,-0.05130057,-0.033231378,-0.06558455,-0.06803329,-0.045665383,-0.016398098,0.05522882,-0.038843974,0.036892485,-0.06130108,-0.0012426672,0.017101107,-0.01552193,-0.016387217,0.018059783,-0.04782501,-0.069720045,0.0045742197,-0.06767688,-0.026606575,0.078203514
15,Bacteroidales_bacterium_ph8,-0.049437094,-0.057958193,-0.030059714,0.050344,0.044449937,0.021338766,0.053988695,0.036819782,0.0016259754,0.05816928,0.027720246,-0.039553773,-0.03795887,-0.071729,0.033692367,-0.050016675,-0.047311436,0.046814054,-0.06702628,-0.06669226,-0.06451687,0.036049124,-0.06305082,0.028684422,-0.071049355,0.023373136,0.050216366,-0.055404857,-0.05937829,-0.014527862,0.0003649058,0.032503832,0.028887363,-0.035444666,-0.02929632,-0.024652887,0.07882356,-0.03222735,-0.07072926,0.06018021,-0.049691606,-0.030756932,-0.0536395,-0.0721285,-0.034179937,-0.05651719,-0.03994621,-0.04184404,-0.047882237,-0.029325193,-0.042055186,-0.03618214,0.048015557,-0.058572765,-0.042525366,-0.051402893,-0.018617708,0.0028774373,0.05338638,-0.0716263,-0.03819658,-0.050078023,-0.05514922,-0.03921256,-0.043260694,0.04428536,-0.018463667,0.021545878,-0.039122365,-0.037024423,0.050307307,-0.05298371,0.0027338725,-0.03531446,0.005670288,-0.007893619,0.042544108,0.04204557,-0.029665174,-0.012158638,-0.03713631,-0.027640054,-0.02862014,-0.03511228,-0.059491538,-0.057093944,-0.002039561,0.013471544,0.041598015,-0.03124695,-0.04443673,0.0018046811,-0.05359187,-0.03700795,-0.027326984,-0.036247727,0.05558263,0.039221495,0.022965625,0.008610288,-0.061469283,0.046201944,-0.0026119659,-0.058420338,0.05183897,-0.022293637,-0.022874188,-0.007392208,-0.043188147,0.027706109,-0.03805734,-0.07003911,-0.04761357,-0.031656355,-0.010095635,-0.06510076,-0.052586023,-0.07963416,-0.016008703,0.0052765114,-0.040760007,0.007277052,0.00064884545,-0.033438146,-0.051711388,-0.048805237,-0.027977256,-0.04171841,-0.049432106,-0.038806792,-0.024915738,-0.03715974,-0.065203585,-0.04530193,0.018559529,-0.05090989,-0.046794716,-0.019583788,0.010739134,0.02361656,-0.03171111,-0.014032215,-0.0086523155,-0.06970735,-0.06312895,-0.037368022,-0.06951947,-0.07317333,-0.046824552,-0.015844839,0.060467843,-0.04411611,0.033713628,-0.060311794,-0.0063450676,0.03175153,-0.012504164,-0.020917175,0.012076153,-0.049342133,-0.06850313,-0.0007766174,-0.06578488,-0.022351585,0.08318561
16,Bacteroides_caccae,0.015427614,0.0066143745,0.016773546,-0.0072150663,0.0021662677,-0.0038633465,-0.01116962,-0.008515213,-0.023114836,-0.012827656,-0.037852615,-0.013934004,-0.014593121,0.010083077,-0.0025147093,0.0024108714,-0.012866774,-0.0065358407,0.010570853,0.0070040785,0.019623721,0.0011929482,0.015399197,0.019748153,-0.0020400523,0.01663387,0.0124151455,0.010991859,-0.0101778265,0.024408264,0.020810679,-0.007938534,-0.0038450125,0.0063816444,-0.017828304,0.015795682,-0.0063557927,0.013337696,0.007967901,0.004744201,0.0020384588,0.016381776,0.00018725423,-0.0028796631,-0.021452382,0.009239115,-0.008123781,-0.01262802,0.0026723584,0.002505978,-2.5747511e-05,0.008343505,0.00490274,0.0019226932,-0.018670332,-0.0009216462,0.006789224,0.0074038426,0.004787635,-0.01068122,-6.7727e-05,-0.004779316,1.4632388e-05,0.0013069422,-0.0026769603,-0.00967233,-0.0018208465,0.02591481,-0.004344559,0.00905469,0.0042967806,0.001429316,-0.013247886,0.006803808,-0.021745518,0.0023124584,0.0047514047,-0.003567283,0.003919606,-0.024173714,-0.0037132062,0.0018673557,-0.0031925822,-0.006007307,0.0014979612,-0.007679283,-0.0022719775,-0.007912698,0.0012720434,-0.0154148,0.005009905,0.003976451,0.0021922984,-0.0062071453,-0.019356713,0.00083972246,-0.0011384492,-0.013976459,-0.019737214,0.009483417,-0.001028026,0.003031138,-0.019357989,-0.010383385,0.012403708,-0.003209135,-0.0148178125,-0.0024841917,0.015433323,0.02391054,-0.0048208497,-0.00040495518,0.008912036,-0.024032583,-0.012950051,-0.0022622067,-0.010418851,0.0055361115,-0.020972133,0.0024714004,-0.011254091,0.016528072,-0.021564983,-0.018634157,-0.003775632,-0.002762209,-0.016232071,-0.0052415836,-0.00013111261,-0.00045699198,-0.00034306047,0.0065446617,0.0067794262,0.0083493795,0.013859586,-0.0017294703,-0.004558355,-0.004268067,-0.015411285,0.018231545,-0.012123041,-0.021276169,-0.021884354,-0.0020504796,0.013197873,-0.0051775575,-0.0045068394,0.004957222,-0.011963877,-0.021452732,-0.017068546,-0.0073844576,0.008449743,-0.008393549,-0.0016934291,-0.012791459,-0.008746789,-0.008202944,0.008860261,0.00052522623,-0.003799238,0.021044044,0.0046798117,-0.002113594,-0.0065759136
17,Bacteroides_cellulosilyticus,-0.021504624,-0.034840804,-0.01353177,0.006261258,0.01129185,0.016618203,0.023060018,0.027717803,0.0030925975,0.039467923,0.009010591,-0.012043456,-0.008931462,-0.0252187,0.019683823,-0.023248332,-0.01407326,0.0154361995,-0.021480685,-0.018706728,-0.026084328,0.031047858,-0.020656202,0.013962751,-0.024904676,0.013556286,0.01675853,-0.015161281,-0.020512218,-0.013136332,0.00094061263,0.0058782552,-0.00084922515,-0.017369373,-0.013345978,-0.01416364,0.030491013,-0.0046168817,-0.022501051,0.023492046,-0.019409604,-0.016684772,-0.03256818,-0.04187206,-0.012018577,-0.031609114,-0.02157647,-0.017153716,-0.031070828,-0.0219321,-0.026915528,-0.03176658,0.019859001,-0.036793873,-0.017562453,-0.03426027,-0.020926775,-0.002504024,0.02673426,-0.034382295,-0.02914834,-0.025036976,-0.033930857,-0.026775707,-0.032499157,0.022176249,-0.017524641,0.0042208005,-0.018699663,-0.004850581,0.016083412,-0.037173487,0.0053053303,-0.025279162,0.009743649,-0.010068961,0.017285168,0.022367965,-0.019914865,-0.008156315,-0.008044848,-0.028254975,-0.011235398,-0.0051264293,-0.035863277,-0.03680041,-0.003119526,-0.009071879,0.008223746,-0.005957922,-0.03103184,-0.004466918,-0.03388592,-0.0254648,-0.013928928,-0.022793667,0.012018254,0.013284224,0.027552431,-0.0015917313,-0.03574997,0.012156815,0.0042998535,-0.029387565,0.030134607,-0.020857804,-0.023676839,-0.003598473,-0.015440774,0.01248493,-0.015755111,-0.039567687,-0.024898345,-0.014218316,-0.0075738663,-0.035794515,-0.024986364,-0.034243464,-0.0062565194,0.0025640347,-0.020389702,0.006937687,0.0061115203,-0.009581757,-0.034031004,-0.03698782,-0.016021127,-0.015560505,-0.024292074,-0.01516538,-0.024294531,-0.010823266,-0.040335406,-0.016203916,0.00033610882,-0.03432826,-0.0331645,-0.01805857,0.016484296,0.002221938,-0.009804022,0.00472749,-0.012290483,-0.02825858,-0.0280125,-0.019813305,-0.031700443,-0.04117205,-0.028912814,-0.0028157337,0.025610073,-0.027843118,0.005375835,-0.029041331,-0.003586618,0.035951402,-0.005674922,-0.022447791,-0.0043686964,-0.022555044,-0.028158985,0.006072393,-0.028608255,0.0033991178,0.033819646
18,Bacteroides_dorei,-0.0042264727,-0.006565614,-0.0039207893,-0.0128036365,-0.013543134,0.0106588695,-0.0037397335,0.020110426,0.017110193,0.02112276,0.006593353,0.02205312,0.017611833,0.01574471,0.01305132,0.0007272073,0.021585688,-0.008468233,0.021042293,0.017057585,0.0038804826,0.02534396,0.018307446,-0.0021353276,0.0036425632,-0.0038123063,-0.005693219,0.0023549674,0.0053774756,-0.0037713423,-0.0013846208,-0.011027833,-0.008630435,0.015931055,0.011537071,0.0062912446,-0.006977358,0.014146504,0.0111524705,-0.0016527821,0.0033598703,-0.010378809,-0.0031710195,0.0030297213,0.015819011,-0.007724514,0.0013920647,0.005916133,-0.004438552,-0.011656296,0.00071412505,-0.011782235,-0.011307384,-0.0056464113,0.008451734,-0.0042470377,-0.007036682,-0.012768908,0.0071650473,0.012516897,-0.013757378,0.003939831,-0.0033688077,-0.004419868,-0.0052113817,0.0019847716,-0.009372997,-0.009324005,-0.0037958631,0.0024944423,-0.013498051,-0.0013228277,0.00024252178,-0.005840516,0.01427376,-0.006148568,-0.008287474,-0.0042040204,-0.009676509,0.007587193,0.0110925045,-0.0053478037,0.004274895,0.014944378,-0.0025333173,-0.008070734,0.0017217204,0.0036996368,-0.013337935,0.014556179,-0.0067311837,-0.016430175,-0.0059304703,-0.007476796,0.004372063,-0.008795408,-0.012788039,-0.0025528094,0.019863922,-0.012069885,0.0009507316,0.0025855731,0.0027617759,0.010951378,0.004349434,-0.0068256324,-0.017350484,0.0048252423,0.0045863166,-0.009194431,0.002604737,-0.004124059,-0.013019667,0.014335888,-0.004075151,-0.001840813,0.0047045527,-0.006355935,0.00836801,-0.008073982,0.009637939,-0.0045670453,0.009042416,0.01252968,-0.005634448,-0.0042480435,0.0031222156,0.015327372,0.01479934,0.0056354194,-0.011825066,-0.004409684,-0.015382379,0.0044955257,-0.009127187,0.00014985098,-0.0025320696,-0.002569936,0.015610521,-0.016176088,0.011897944,0.013795291,0.0041083083,-0.015483129,-0.009051986,-0.0034132218,0.0010168506,-0.0068723154,-0.0014537375,0.0066888942,-0.0016698304,0.0041493396,-0.004207729,0.0014228013,-0.011020636,0.018652793,-0.0015881918,-0.00850379,-0.008680255,-0.011796095,-0.0022267164,0.0060675703,-0.0021009676,0.0074850256,-0.005957103
19,Bacteroides_eggerthii,-0.0027512123,0.006222779,-0.0013968961,0.030430544,0.025006983,-0.008892891,0.01972136,-0.019720595,0.00465044,-0.018558351,0.010678259,-0.0071089645,-0.011179656,-0.015786722,-0.016021619,-0.0073766275,-0.007035092,-0.0014991178,-0.015752751,-0.01298046,-0.015554803,-0.01745011,-0.015236847,0.011503904,-0.016701922,0.008560002,0.018805487,-0.016881313,-0.016081179,0.021567483,0.008351054,0.009434533,0.012289703,-0.0035925305,-0.008877448,-0.0019881728,0.018504601,-0.01142113,0.0017011489,0.017439023,0.0035378733,0.011139187,0.02042996,0.00791241,-0.0043299617,0.016716087,-0.0037373668,-0.0014861823,0.019559834,0.023110824,0.021547073,0.030460969,0.0127831865,0.020596828,-0.0005024279,0.020173753,0.022191312,0.009130192,-0.010181138,-0.007091262,0.031738814,0.010411458,0.018778203,0.013161692,0.02326306,-0.004207703,0.016576426,0.005496021,-0.0064332397,-0.018929195,0.005562098,0.026367636,0.004330392,0.017746175,-0.01899621,0.02040652,0.012025017,-0.0019944233,0.019809406,0.0075754523,-0.010473441,0.025184127,-0.007954167,-0.00898624,0.016221432,0.021600537,0.01272809,0.008418707,0.025151553,-0.005415752,0.020282555,0.015217359,0.018812023,0.018803865,-0.00029718655,0.016137645,0.026150072,0.018546201,-0.024998417,0.0061881924,0.013698713,0.0001518562,0.00177392,0.0044669746,0.0072241086,0.02710224,0.0288189,0.013319438,-0.0015440095,0.009556612,-0.016681345,0.0041559953,0.0014367092,-0.0072716414,-0.005838863,0.008404049,-0.0021082712,-0.006625751,-0.009318676,0.00695728,0.004919887,0.00539368,-0.018952455,-0.011568088,0.024094716,0.017500743,0.00433222,-0.009013627,-0.003923123,-0.013014281,0.02380629,-0.008493317,0.005531803,-0.0011442401,0.010596199,0.016968751,0.021737754,0.020880578,-0.0048209857,0.017569382,-0.0029275015,-0.00019234385,0.009844902,0.0074521946,-0.00042837232,-0.0020372598,-0.0020465082,0.00301285,0.0043747043,-0.0077180797,0.013200512,0.014506092,0.0077793733,-0.005463241,0.01312381,-0.025512986,-0.010749276,0.017466513,0.012363658,-0.0056603323,-0.012751711,0.0014601724,-0.013242615,-0.018081306,0.016049828
20,Bacteroides_faecis,-0.01538306,-0.013470717,-0.012859216,-0.0063206432,-0.005343148,0.019983122,0.0059142467,0.023761012,0.008895103,0.027492711,0.010025404,-0.0031135213,-0.0017556191,-0.004937568,0.0142910555,-0.003765498,-0.0049379407,0.00511804,-0.0051742727,-0.0047270255,-0.008673905,0.02010875,-0.0066998643,-0.0072199083,0.0010773694,-0.0059483238,-0.004907858,0.0025758783,0.0045734216,-0.012642944,-0.008622424,0.0043737087,-0.0011028557,-0.011248472,0.005892683,-0.011865589,0.0029761698,0.0020419245,-0.009486547,-0.0011387002,-0.0072458046,-0.013009138,-0.020622563,-0.016157411,-0.0010375557,-0.017434515,-0.0019071324,-0.0063325334,-0.023632174,-0.021396162,-0.018711515,-0.02571632,0.0024991743,-0.023061812,-0.0024202073,-0.023804627,-0.009988411,-0.015595075,0.005727501,-0.0113998875,-0.024055801,-0.017379634,-0.021636134,-0.020629851,-0.02117684,0.014857033,-0.018978499,-0.0056305723,-0.00048422057,-0.0036701215,0.013509249,-0.025324125,0.0008806608,-0.021823397,0.015958365,-0.016922705,-0.003671409,0.0010162456,-0.023908904,0.0013891071,-0.0018963278,-0.024608968,0.005945353,-0.0014577403,-0.019526837,-0.019442467,-0.007560689,0.0009220594,-0.01050598,0.0028177456,-0.029217742,-0.01480272,-0.02031398,-0.014483027,0.0007364018,-0.015983226,-0.004858644,-0.007727779,0.02528688,-0.01673262,-0.018145181,0.010846663,-0.001289805,-0.013406268,0.012977302,-0.018678319,-0.020189876,-0.004471545,-0.00837174,-0.010108834,0.007673125,-0.016838664,-0.013465516,-0.0007417655,-0.0011135984,-0.018662738,-0.0008674368,-0.010573143,0.0061357324,-0.009203518,-0.010405399,-0.0054650567,0.018756738,0.0081495335,-0.02247303,-0.021704003,-0.012640025,-0.004058372,-0.009116496,-0.00045276392,-0.023485329,-0.00400016,-0.018097857,-0.011913652,-0.008549378,-0.023715025,-0.023762481,-0.023843314,0.017786404,-0.012493426,0.005654838,0.0046103955,0.0012056305,-0.0113188615,-0.009965818,-0.003379704,-0.014971158,-0.02059481,-0.008488164,0.008632334,0.0030359486,-0.017498754,0.0063637216,-0.006766649,-0.010972385,0.02063046,0.006520396,-0.015388322,-0.009592491,-0.0061465837,-0.010114801,-0.0004459267,-0.002925747,0.014556386,0.005137759
